recipe_name,source,url,servings,calories,image_url,diet_labels,health_labels,cautions,cuisine_type,meal_type,dish_type
Salmon with creamed leeks,Food52,https://food52.com/recipes/19870-salmon-with-creamed-leeks,2,864.3789028333921,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/012fd0bfaeb4a36c353d93c64ee7177d68df4868ad8a37e470a9c5e1f0d72e35/20971841.jpg,"[""Low-Carb"",""Low-Sodium""]","[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""nordic""]","[""lunch/dinner""]","[""main course""]"
Masala Fettuccini recipes,feedyoursoul2.com,http://www.feedyoursoul2.com/2015/04/masala-fettuccini.html,4,2769.664964868343,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/013026c34ea7f27a542b8b5eec1acd1ecd62fe10cb0e1e54dcd38a493bf4b900/21122445.jpeg,"[""Balanced""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Tree-Nuts"",""Sulfites""]","[""indian""]","[""lunch/dinner""]","[""main course""]"
Keto Bhindi Masala (Stir Fried Okra),headbangerskitchen.com,https://headbangerskitchen.com/recipe/keto-bhindi-masala-stir-fried-okra/,1,415.07325,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0132dfef97429786050f5064e6dedee6bceb46a16b75afb7cb8f8202a8e2116b/21120701.jpg,"[""High-Fiber"",""Low-Carb""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""middle eastern""]","[""lunch/dinner""]","[""main course""]"
Slow Cooker Italian Beef - Perfect For Hoagies,tasteerecipe.com,https://tasteerecipe.com/2017/10/06/slow-cooker-italian-beef-perfect-hoagies/2/,12,3005.262177799572,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0136a1c81b41d3589f52993bde4f9830d3a6bb80b3ef4f87505b1832f843763e/21126551.png,"[""Low-Carb""]","[""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""italian""]","[""lunch/dinner""]","[""main course""]"
Macadamia Nut Hummus recipes,healthfulpursuit.com,http://www.healthfulpursuit.com/recipe/macadamia-nut-hummus/,8,1164.126209785565,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0136b27974b01855e96e120e71969199033f8240949fa00659a2790e60ba776f/21131199.jpeg,"[""Low-Carb"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Paleo"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""mediterranean""]","[""snack""]","[""desserts""]"
Perfect No-Knead Sourdough,jellibeanjournals.com,http://www.jellibeanjournals.com/perfect-no-knead-sourdough/,2,2825.2,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01372ca9b2329d5a2b1c0ff2e34bb2e327f9141082708062fbc2c8fa8e490570/21079534.jpg,"[""High-Fiber"",""Low-Fat""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""american""]","[""lunch/dinner""]","[""bread""]"
Fish Salpicon Souffle,Food52,http://food52.com/recipes/12560-fish-salpicon-souffle,14,3984.023338835901,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/013a4fbc01edfd9cb24df1213c22b9baec63ffff92fff853da0a31c9976e7d24/21034111.jpg,"[""Low-Carb""]","[""Gluten-Free"",""Peanut-Free"",""Soy-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Tree-Nuts"",""Sulfites""]","[""french""]","[""lunch/dinner""]","[""main course""]"
Mustard Greens Pesto,tastykitchen.com,https://tastykitchen.com/recipes/appetizers-and-snacks/mustard-greens-pesto/,4,973.484625,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/013e13e1a84bebf7c91b591648c6e1342679f6b6351239b2e4353ccd4fa85fbe/21103243.jpg,"[""Low-Carb"",""Low-Sodium""]","[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""italian""]","[""lunch/dinner""]","[""condiments and sauces""]"
Instant Pot® Harissa Hummus,Allrecipes,https://www.allrecipes.com/recipe/276695/instant-pot-harissa-hummus,8,1311.942989269606,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/013f025feb1e2f892c698e88950e1873f0f2b00978045f2207709d7488444038/21080243.jpg,[],"[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites""]","[""mediterranean""]","[""lunch/dinner""]","[""condiments and sauces""]"
Easy Pizza Dough Pretzels Recipe,moolasavingmom.com,https://moolasavingmom.com/easy-pizza-dough-pretzels-recipe/,6,652.0100000000001,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/013f4a4af37eca4a3883d1f673f55d0587c43205999784f1ef098072fe0be85a/21083337.jpg,"[""Low-Fat""]","[""Vegetarian"",""Dairy-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""italian""]","[""snack""]","[""bread""]"
Easy Gingered Vegetables,food.com,http://www.food.com/recipe/easy-gingered-vegetables-312165,4,298.3477711050799,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01413df3b999bcedfa4a64dc227bff933e9537883b5e982d76acef4442edded4/21079574.jpg,"[""Low-Fat""]","[""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites""]","[""mediterranean""]","[""lunch/dinner""]","[""main course""]"
Calabaza En Tacha,San Francisco Gate,http://www.sfgate.com/food/recipes/detail.html?rid=17371&sorig=qs,10,3828.893257,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01415ce9f93d775bf65bdc3b706cafb79e5f09162b4fa11b9b6ec1422906f586/21009950.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""mediterranean""]","[""lunch/dinner""]","[""desserts""]"
Root Beer Cookies,Allrecipes,https://www.allrecipes.com/recipe/10188/root-beer-cookies,18,4013.426666666934,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01417de396e738c5b570439110d467e745c8f5a9960189899e1e2178338897f2/21110902.jpg,"[""Low-Sodium""]","[""Vegetarian"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten""]","[""american""]","[""snack""]","[""biscuits and cookies""]"
Coconut Minty Bliss Balls,healthymummy.com,https://www.healthymummy.com/recipe/coconut-minty-bliss-balls/,4,928.1646666666762,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0142b59fc44ee8e293211ebe6206199f56ec1aba6ce4b72f85b699baf0586083/21113512.jpg,"[""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Tree-Nuts"",""Sulfites""]","[""french""]","[""snack""]","[""desserts""]"
Vegetarian Sloppy Joes,Allrecipes,https://www.allrecipes.com/recipe/163867/vegetarian-sloppy-joes,6,1588.839162908833,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0143ae76ce656b93a9b38290f65f6390148ef4cf955d5d5877594568d6ac2ae2/21080861.jpg,"[""Low-Carb""]","[""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Milk"",""Sulfites""]","[""american""]","[""lunch/dinner""]","[""main course""]"
Grilled Turkey Breast with Chili-Cumin Rub,BigOven,https://www.bigoven.com/recipe/grilled-turkey-breast-with-chili-cumin-rub/360665,8,4158.254612858836,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0145e84d68021d5ccce9b42efc017058646be0f0a068bbd0623f1f1463050fb3/21059111.jpg,"[""High-Protein"",""Low-Carb""]","[""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""american""]","[""lunch/dinner""]","[""main course""]"
"Mozzarella, Pesto And Spinach",Salad Pride,http://saladpride.blogspot.com/2011/06/mozzarella-pesto-and-spinach.html,1,749.0684291853933,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01460efc519bd6c7663cbe6934e535502d389471b4bb8814428c17c3bd7a5aa1/21088222.jpg,"[""Low-Carb""]","[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites"",""FODMAP""]","[""italian""]","[""lunch/dinner""]","[""main course""]"
Creamy Mushroom Soup,justapinch.com,https://www.justapinch.com/recipes/soup/vegetable-soup/creamy-mushroom-soup-2.html,4,392.8932083358316,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01471bc17c6b1c3c44cc32a9791f9e88a87665221d468f18d9c8deb9c038e878/21032763.jpeg,"[""Low-Carb"",""Low-Sodium""]","[""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites""]","[""american""]","[""lunch/dinner""]","[""soup""]"
Garlic Shrimp,food.com,http://www.food.com/recipe/garlic-shrimp-22758,4,803.2302717491436,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01474e2d5f27e07f9a5b9fdd61e643b88ea0d3a9a98236893a0f3822c97b04a1/21095915.jpg,"[""High-Protein"",""Low-Carb""]","[""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free""]",[],"[""mediterranean""]","[""lunch/dinner""]","[""main course""]"
Grilled Swordfish with Lemon-Herb Sauce,Williams-Sonoma,https://www.williams-sonoma.com/recipe/grilled-swordfish-with-lemon-herb-sauce.html,4,2984.194061,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0149138872d7092c1d686fa810890325af6966c10c930bcb76476b7ab8a909e4/21099682.jpg,"[""Low-Carb""]","[""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Shellfish-Free""]","[""Sulfites""]","[""mediterranean""]","[""lunch/dinner""]","[""main course""]"
sama ke chawal ki idli - vrat ki idli - ma,vegrecipesofindia.com,http://www.vegrecipesofindia.com/sama-ke-chawal-ki-idli-vrat-ki-idli/,4,959.8800000000001,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/014b98162d0774f2b21c99ceeda0ebf703994793d00fb968b16154379c9c75dc/21074335.jpg,"[""Low-Fat"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""italian""]","[""lunch/dinner""]","[""biscuits and cookies""]"
Sweet Potato Latkes,Food Network,https://www.foodnetwork.com/recipes/food-network-kitchen/sweet-potato-latkes-recipe-1927940,8,625.8428697104317,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/014c8bf18b30a764978faf1a00650e4e7f7e0b18575770e3b4886bfb3c4dcc6b/21132694.jpg,[],"[""Vegetarian"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""kosher""]","[""lunch/dinner""]","[""main course""]"
Buttered Noodles with Toasted Sage,Delish,https://www.delish.com/cooking/recipe-ideas/recipes/a15165/buttered-noodles-toasted-sage-recipe-fw0211,10,2525.559013303409,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/014d7b64279eb9be9b41a75191ced91b4adcefd408d913f7891e083c6ff9313a/21110141.jpg,[],"[""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""asian""]","[""lunch/dinner""]","[""main course""]"
Slow Cooker Mashed Sweet Potatoes,Allrecipes,https://www.allrecipes.com/recipe/278120/slow-cooker-mashed-sweet-potatoes,6,1498.035065,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/014e5fe14120bef7d10f0507b6a91b26e937794bfa366a8f443b5de5878e8198/21125191.jpg,"[""High-Fiber""]","[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""american""]","[""lunch/dinner""]","[""main course""]"
Pasta Fagioli,Savoring the Thyme,http://www.savoringthethyme.com/2011/05/pasta-e-fagioli-ala-secret-recipe-club/,8,1436.278036950492,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01508d7c9327974b70b5cc02cc4568398bda3505cbfecdd9c8f4d4a4980b3a06/21091180.jpg,"[""Low-Fat""]","[""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""italian""]","[""lunch/dinner""]","[""main course""]"
Simple Tzatziki with Feta - Greek Cucumber Yogurt Dip,inspiredtaste.net,http://www.inspiredtaste.net/20515/tzatziki-with-feta-cucumber-yogurt-dip/,6,557.1988517,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01541908263fc521223629fe7153c3254c0fdba055bdcbe2df4dde4a87763f45/21116969.jpg,"[""Low-Carb""]","[""Vegetarian"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""mediterranean"",""greek""]","[""lunch/dinner""]","[""condiments and sauces""]"
Strawberry Slush,Martha Stewart,https://www.marthastewart.com/340957/strawberry-slush,4,616.4293333333334,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01593c1496b64a284ec4c4738bdb3c99df3458e5d63dd5616759c7b9c1c3f5ed/20954153.jpeg,"[""Low-Fat"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Paleo"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""desserts""]"
Cold Curry Peach Soup,tastykitchen.com,https://tastykitchen.com/recipes/soups/cold-curry-peach-soup-2/,8,620.1616456473621,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/015ab6b1dca0bd1f1f1a3c5e29f8c5bced1fcf5c2e221b7a9b207b31a2891589/21125982.jpg,[],"[""Vegan"",""Vegetarian"",""Paleo"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Tree-Nuts"",""Sulfites""]","[""indian""]","[""lunch/dinner""]","[""soup""]"
Herbed Onion Focaccia Recipe,recipeofhealth.com,http://recipeofhealth.com/recipe/herbed-onion-focaccia-725084rb,12,2713.350487539702,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/015b2c87cd6883236e4e5d51675123428051dff181adfe7c7ec57412d2204fe3/21128620.jpg,[],"[""Vegan"",""Vegetarian"",""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""italian""]","[""lunch/dinner""]","[""bread""]"
Olive Lentil Burgers recipes,Post Punk Kitchen,http://www.theppk.com/2010/12/olive-lentil-burgers/,6,1085.884427660458,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/015c07ddd3b437ad4a59a03dada6f8dfbc0f1d7f169d0c56d32df5f0230ec259/21107289.jpeg,"[""Balanced""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""mediterranean""]","[""lunch/dinner""]","[""main course""]"
Easy Vegan Overnight Oats,food.com,http://www.food.com/recipe/easy-vegan-overnight-oats-494731,1,460.917,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0160251d332f2d0d50c7e5da7ea34d3ecdc412e8da9e459df00a13e33e22d7f7/21029936.jpg,"[""Balanced"",""High-Fiber""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Sulfites""]","[""american""]","[""breakfast""]","[""cereals""]"
Crockpot Lemon Rosemary Chicken,stockpilingmoms.com,https://www.stockpilingmoms.com/crockpot-lemon-rosemary-chicken/,4,2717.343,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0160262e5c86b6bb8fb28c09475c416985dae609a492388ae75716414d7d634e/21131064.jpg,"[""Low-Carb""]","[""Paleo"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""mediterranean""]","[""lunch/dinner""]","[""main course""]"
Greek Chicken Burgers With Feta,food.com,http://www.food.com/recipe/greek-chicken-burgers-with-feta-498952,4,1107.790170526567,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0163f60d7afd22637fd9ba87f43f585f52a62e46510be90c429ac6012b6bde75/21135990.jpg,"[""Low-Carb""]","[""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""greek"",""mediterranean""]","[""lunch/dinner""]","[""main course""]"
Avocado & Banana Chocolate Pudding recipes,shutterbean.com,http://www.shutterbean.com/2014/avocado-banana-chocolate-pudding/,4,1900.934,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01664ef1bcd5379c975775eb4963f10b7830e6e92d96aafb1df1eaa2cd5ece15/21112225.jpeg,"[""High-Fiber"",""Low-Sodium""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Tree-Nuts"",""Sulfites""]","[""british""]","[""snack""]","[""desserts""]"
Sausage French Toast Paninis,Betty Crocker,https://www.bettycrocker.com/recipes/sausage-french-toast-paninis/36ca08f1-9c43-4488-9513-4cd4458cc6d5,6,3058.777192,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01682100b38daae8b1aee2f2016728b72b21571ee93a3ac59fa407a24dc17f95/21068829.webp,[],"[""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""italian"",""french""]","[""lunch/dinner""]","[""desserts"",""main course""]"
Salt Crusted Potatoes with Fresh Rosemary recipes,melskitchencafe.com,http://www.melskitchencafe.com/salt-crusted-potatoes-with-fresh-rosemary/,6,1814.831562,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/0168fb1189220fb8bffdab9c9dc04b01a733a33cf4588b3230fe3155249ed998/21078536.jpeg,"[""High-Fiber"",""Low-Fat""]","[""Vegan"",""Vegetarian"",""Dairy-Free"",""Gluten-Free"",""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]",[],"[""british""]","[""lunch/dinner""]","[""starter""]"
Deluxe Macaroni and Cheese,Cookstr,http://www.cookstr.com/recipes/deluxe-macaroni-and-cheese,12,3351.019346,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/01691bce6ffc49457773a1788ade6ab024af140398ab1ecfd105daabc171c844/21077475.jpg,[],"[""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Shellfish-Free""]","[""Sulfites""]","[""mediterranean""]","[""lunch/dinner""]","[""main course""]"
Brownie-Walnut Pie,Food Network,https://www.foodnetwork.com/recipes/giada-de-laurentiis/brownie-walnut-pie-recipe-2119507,10,4333.818399484375,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/016a0d1155b76d0aae01d8b8cf8727626278e509b0377a9da2341ea7e1659059/21095088.jpg,[],"[""Vegetarian"",""Peanut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""french""]","[""lunch/dinner""]","[""desserts""]"
Oat Flour Pancakes with Warm Blueberry Sau,thecalmingkitchen.com,http://www.thecalmingkitchen.com/oat-flour-pancakes-with-warm-blueberry-sauce/,6,968.6539999995241,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/016a0e2ea4bc48aaff6de436fb19c47c483354f74c4fc87945c436427e98969f/21099311.jpg,"[""Balanced""]","[""Vegetarian"",""Dairy-Free"",""Peanut-Free"",""Fish-Free"",""Shellfish-Free""]","[""Gluten"",""Wheat"",""Tree-Nuts"",""Sulfites""]","[""american""]","[""breakfast""]","[""pancake""]"
Chicken Cordon Bleu,Skinnytaste,http://www.skinnytaste.com/2009/03/chicken-cordon-bleu.html,12,3157.000652009031,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/016ac8bd4da4a98f0602ab1b21e505d5d02cf2b7d99208597c9e8de4306c2da5/21054034.jpg,"[""Low-Carb""]","[""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""french""]","[""lunch/dinner""]","[""main course""]"
Swiss Chard + Bacon Linguine With Butternut Squash Cream Sauce,Bella Eats,http://www.bellaeats.com/blog/2009/1/27/swiss-chard-i-think-i-love-you.html,4,2630.602281996501,https://datahive-prod-dataset-products.s3.eu-central-1.amazonaws.com/dataset/346/016ad0e2774f063a259af980326551bee9645a5fd437c83e5a19d6f0e7ba2d85/21051006.jpg,"[""Balanced"",""High-Fiber""]","[""Egg-Free"",""Peanut-Free"",""Tree-Nut-Free"",""Soy-Free"",""Fish-Free"",""Shellfish-Free""]","[""Sulfites""]","[""american""]","[""lunch/dinner""]","[""main course""]"
